,date,open,high,low,close,volume
403,2020-06-21,228.88,231.49,227.11,228.04,256305.23734000
404,2020-06-20,229.0,230.85,225.62,228.89,303704.98826000
405,2020-06-19,231.26,231.95,226.74,229.0,397284.59808000
406,2020-06-18,233.82,234.65,227.93,231.27,334347.79917000
407,2020-06-17,235.31,237.3,227.65,233.82,478187.29170000
408,2020-06-16,230.86,236.0,228.7,235.3,499194.66758000
409,2020-06-15,231.74,233.55,218.27,230.86,875026.92057000
410,2020-06-14,238.13,238.59,229.83,231.77,304943.21188000
411,2020-06-13,237.55,238.73,234.66,238.11,253797.78090000
412,2020-06-12,230.46,239.38,228.19,237.55,446515.34124000
413,2020-06-11,247.78,250.09,226.2,230.51,816456.89161000
414,2020-06-10,243.79,250.28,242.0,247.78,431285.61715000
415,2020-06-09,246.37,249.82,238.0,243.8,420327.17133000
416,2020-06-08,244.57,247.7,240.59,246.4,383116.54719000
417,2020-06-07,241.94,245.37,234.6,244.56,571102.55515000
418,2020-06-06,240.04,244.7,237.83,241.94,389423.07798000
419,2020-06-05,243.22,247.87,239.14,240.03,502547.41103000
420,2020-06-04,244.54,246.6,236.0,243.21,669369.33920000
421,2020-06-03,237.71,245.0,232.71,244.52,502928.13371000
422,2020-06-02,248.23,253.8,225.0,237.71,955520.91863000
423,2020-06-01,231.56,250.68,230.66,248.23,823816.69936000
424,2020-05-31,243.71,245.39,229.58,231.57,821608.68884000
425,2020-05-30,220.63,247.0,218.8,243.66,1019550.75146000
426,2020-05-29,220.24,224.79,217.57,220.67,603058.07590000
427,2020-05-28,208.29,220.5,204.67,220.21,643945.97769000
428,2020-05-27,200.92,208.44,200.76,208.29,494816.72727000
429,2020-05-26,204.22,205.0,196.9,200.89,477176.73530000
430,2020-05-25,199.9,205.67,198.01,204.15,469931.62492000
431,2020-05-24,206.6,210.55,199.5,199.9,673535.05784000
432,2020-05-23,207.36,211.2,204.55,206.6,478559.92006000
433,2020-05-22,198.72,209.19,196.24,207.36,787672.36081000
434,2020-05-21,209.99,211.64,191.71,198.74,1003923.43420000
435,2020-05-20,214.6,215.75,204.27,209.98,679532.61037000
436,2020-05-19,214.92,215.95,209.45,214.58,643702.98849000
437,2020-05-18,207.02,217.07,207.0,214.91,1064139.24850000
438,2020-05-17,200.44,209.85,199.68,207.0,708711.89315000
439,2020-05-16,194.87,203.5,193.21,200.45,669900.03754000
440,2020-05-15,203.29,204.08,191.66,194.86,904749.63570000
441,2020-05-14,199.61,206.02,195.67,203.29,1114700.24937000
442,2020-05-13,189.77,201.0,188.35,199.58,806143.00704000
443,2020-05-12,185.8,192.24,185.48,189.76,669755.79567000
444,2020-05-11,187.62,193.5,176.0,185.73,1093299.81927000
445,2020-05-10,210.09,210.18,179.59,187.54,1473226.05475000
446,2020-05-09,211.32,214.6,208.4,210.07,587871.98073000
447,2020-05-08,212.01,216.61,206.9,211.31,917908.19440000
448,2020-05-07,198.92,215.1,196.43,212.0,1305778.73764000
449,2020-05-06,205.3,210.77,197.71,198.97,862700.67849000
450,2020-05-05,206.47,211.68,201.0,205.29,640644.66268000
451,2020-05-04,209.86,210.65,194.88,206.48,1114249.32658000
452,2020-05-03,213.89,219.3,203.92,209.86,748383.91311000
453,2020-05-02,212.01,215.37,210.36,213.9,443494.67248000
454,2020-05-01,206.07,217.14,205.91,212.02,794913.95828000
455,2020-04-30,215.4,227.3,202.0,206.08,1749691.00151000
456,2020-04-29,196.24,218.77,196.22,215.36,1620422.72431000
457,2020-04-28,196.33,198.5,192.36,196.24,636829.89397000
458,2020-04-27,197.39,199.05,189.29,196.34,896627.37271000
459,2020-04-26,194.21,200.0,192.3,197.38,758525.81533000
460,2020-04-25,187.6,198.36,185.76,194.21,866478.04928000
461,2020-04-24,185.57,189.8,184.72,187.59,780904.21257000
462,2020-04-23,182.7,193.63,178.16,185.51,1457867.08713000
463,2020-04-22,170.73,184.0,169.78,182.7,988698.39076000
464,2020-04-21,170.21,174.7,168.0,170.74,906381.65398000
465,2020-04-20,180.02,186.46,166.7,170.2,1547821.52737000
466,2020-04-19,187.4,188.35,175.75,180.03,995759.57750000
467,2020-04-18,170.61,189.54,170.48,187.4,1127296.36979000
468,2020-04-17,172.31,174.96,168.31,170.69,723537.75591000
469,2020-04-16,152.74,174.79,148.33,172.29,1647207.59991000
470,2020-04-15,158.46,161.29,152.0,152.73,729119.66505000
471,2020-04-14,156.28,161.85,155.23,158.45,698030.65089000
472,2020-04-13,158.56,158.97,150.0,156.29,1042091.03622000
473,2020-04-12,158.33,164.78,155.0,158.59,809100.24594000
474,2020-04-11,157.81,161.37,153.91,158.33,621599.61289000
475,2020-04-10,169.56,170.1,152.11,157.81,1314841.36200000
476,2020-04-09,173.15,173.38,165.19,169.52,719837.24423000
477,2020-04-08,164.62,174.48,163.59,173.11,1023575.92076000
478,2020-04-07,171.32,176.22,162.22,164.63,1717962.82538000
479,2020-04-06,142.69,172.0,142.6,171.32,1636338.73110000
480,2020-04-05,144.1,145.58,140.68,142.68,414987.45246000
481,2020-04-04,141.3,146.28,138.88,144.1,573508.14086000
482,2020-04-03,141.27,146.72,137.26,141.31,797546.11446000
483,2020-04-02,135.65,149.76,135.01,141.28,1138977.66114000
484,2020-04-01,132.72,136.99,128.62,135.69,680922.24747000
485,2020-03-31,132.09,135.0,130.38,132.72,547669.27789000
486,2020-03-30,124.47,135.42,124.06,132.06,764831.92747000
487,2020-03-29,130.94,131.84,123.81,124.5,543997.00000000
488,2020-03-28,131.33,132.97,124.88,130.98,896032.10594000
489,2020-03-27,138.4,141.27,129.68,131.33,706948.54559000
490,2020-03-26,136.11,139.74,133.26,138.4,751060.63102000
491,2020-03-25,138.42,142.33,132.54,136.1,1034248.74369000
492,2020-03-24,135.89,143.36,132.2,138.42,1244377.16334000
493,2020-03-23,122.31,137.5,119.5,135.92,1436796.12449000
494,2020-03-22,132.63,137.13,121.1,122.32,1055699.86532000
495,2020-03-21,133.49,137.49,125.69,132.66,1231842.11121000
496,2020-03-20,136.3,152.55,116.74,133.48,2504057.63799000
497,2020-03-19,118.11,143.13,115.46,136.3,1801071.18816000
498,2020-03-18,115.67,118.5,109.86,118.11,1201850.31275000
499,2020-03-17,111.02,120.8,109.38,115.67,1295108.48480000
500,2020-03-16,123.82,124.33,101.1,111.02,2442064.14448000
501,2020-03-15,122.54,133.5,120.16,123.78,1312950.90137000
502,2020-03-14,134.06,134.68,120.0,122.54,1237674.88642000
503,2020-03-13,107.67,139.68,86.0,134.06,4663239.92861000
504,2020-03-12,194.61,195.55,101.2,107.82,3814533.14046000
505,2020-03-11,200.74,203.18,181.73,194.61,1079824.90167000
506,2020-03-10,202.79,206.2,195.54,200.7,1020260.10700000
507,2020-03-09,199.43,208.62,190.0,202.81,1661331.83553000
508,2020-03-08,237.23,237.23,195.5,199.43,1278973.53741000
509,2020-03-07,244.93,251.93,236.0,237.23,633748.89662000
510,2020-03-06,228.38,245.16,227.33,244.88,628147.32570000
511,2020-03-05,224.26,234.09,224.23,228.38,601479.87587000
512,2020-03-04,223.84,228.85,220.23,224.26,443780.33772000
513,2020-03-03,232.1,232.46,219.57,223.91,741498.54825000
514,2020-03-02,217.81,234.4,216.07,231.97,810051.48330000
515,2020-03-01,217.29,227.89,212.36,217.81,715016.01941000
516,2020-02-29,226.76,233.0,217.0,217.21,546866.68510000
517,2020-02-28,227.73,234.67,214.01,226.76,1054994.92397000
518,2020-02-27,223.98,238.3,210.0,227.79,1273793.11658000
519,2020-02-26,246.67,250.32,215.66,223.93,1395879.41507000
520,2020-02-25,265.47,266.22,244.44,246.67,774791.01027000
521,2020-02-24,274.5,277.2,257.09,265.52,696591.72983000
522,2020-02-23,261.55,275.68,261.02,274.48,444740.82883000
523,2020-02-22,265.32,266.81,256.0,261.57,313062.52133000
524,2020-02-21,256.97,268.24,253.61,265.27,525827.87340000
525,2020-02-20,258.44,264.33,245.34,256.96,972969.71691000
526,2020-02-19,282.64,285.0,251.56,258.45,705973.72988000
527,2020-02-18,267.9,285.88,258.0,282.61,1115523.43992000
528,2020-02-17,258.89,268.77,242.0,267.85,1110371.39094000
529,2020-02-16,264.91,274.0,237.41,258.85,1110118.46395000
530,2020-02-15,285.11,288.41,261.86,264.88,860813.14274000
531,2020-02-14,268.34,287.15,260.28,285.15,734944.32266000
532,2020-02-13,265.74,277.69,256.08,268.32,1089679.15370000
533,2020-02-12,236.69,275.34,236.69,265.74,1038073.74782000
534,2020-02-11,222.89,239.15,218.17,236.69,595576.90276000
535,2020-02-10,228.53,229.4,216.37,222.89,510415.49949000
536,2020-02-09,223.01,230.65,222.86,228.49,350336.24399000
537,2020-02-08,223.36,227.75,213.22,223.05,548551.87465000
538,2020-02-07,213.16,225.0,213.14,223.33,629361.15466000
539,2020-02-06,203.78,216.33,201.02,213.19,608240.22330000
540,2020-02-05,188.91,207.61,188.19,203.78,550942.11417000
541,2020-02-04,189.74,191.6,184.69,188.91,366389.69686000
542,2020-02-03,188.48,195.19,186.62,189.69,417175.95781000
543,2020-02-02,183.63,193.43,179.1,188.44,552621.13619000
544,2020-02-01,179.94,184.28,179.23,183.6,259370.12902000
545,2020-01-31,184.71,185.82,175.22,179.99,385596.53365000
546,2020-01-30,173.68,187.0,170.93,184.69,477721.66090000
547,2020-01-29,175.58,178.45,173.33,173.72,317382.90161000
548,2020-01-28,170.04,176.2,170.03,175.64,473433.89609000
549,2020-01-27,167.91,172.56,165.22,170.08,365894.81917000
550,2020-01-26,160.36,168.08,159.41,167.86,251582.55758000
551,2020-01-25,162.51,162.79,157.61,160.35,219921.65197000
552,2020-01-24,162.85,164.45,155.55,162.54,430013.19902000
553,2020-01-23,168.07,168.2,159.21,162.81,373414.34985000
554,2020-01-22,169.48,171.47,166.03,168.07,272240.90286000
555,2020-01-21,166.86,170.32,164.8,169.49,308007.63530000
556,2020-01-20,166.79,169.33,161.24,166.87,358092.88410000
557,2020-01-19,174.1,178.05,161.66,166.79,624681.28604000
558,2020-01-18,169.92,179.5,164.92,174.14,688783.17982000
559,2020-01-17,164.24,174.81,162.14,169.85,767180.67853000
560,2020-01-16,166.4,167.4,157.8,164.21,456170.86719000
561,2020-01-15,165.6,171.98,159.2,166.4,721687.80381000
562,2020-01-14,143.58,171.7,143.51,165.64,1108476.31186000
563,2020-01-13,146.56,147.0,142.27,143.58,207996.61865000
564,2020-01-12,142.4,146.6,141.76,146.54,229541.86137000
565,2020-01-11,144.83,148.05,142.09,142.38,368350.57939000
566,2020-01-10,137.73,145.17,135.32,144.84,409403.59507000
567,2020-01-09,140.76,141.5,135.3,137.74,366076.06569000
568,2020-01-08,142.8,147.77,137.03,140.72,570465.57764000
569,2020-01-07,144.14,145.31,138.76,142.8,447762.17281000
570,2020-01-06,135.37,144.41,134.86,144.15,408020.27375000
571,2020-01-05,134.2,138.19,134.19,135.37,254120.45343000
572,2020-01-04,134.37,135.85,132.5,134.2,184276.17102000
573,2020-01-03,127.19,135.14,125.88,134.35,413055.18895000
574,2020-01-02,130.72,130.78,126.38,127.19,213757.05806000
575,2020-01-01,129.16,133.05,128.68,130.77,144770.52197000
576,2019-12-31,131.61,133.68,128.17,129.16,264933.98418000
577,2019-12-30,134.36,136.24,130.3,131.59,320347.21956000
578,2019-12-29,128.11,138.07,127.52,134.36,316347.26666000
579,2019-12-28,126.28,129.68,125.84,128.11,196893.52277000
580,2019-12-27,125.58,127.1,121.91,126.29,240012.37451000
581,2019-12-26,125.09,132.26,124.32,125.58,274986.52097000
582,2019-12-25,127.7,127.84,123.07,125.09,225004.49090000
583,2019-12-24,127.8,129.69,126.61,127.75,200637.10098000
584,2019-12-23,132.12,135.1,126.0,127.8,421600.75655000
585,2019-12-22,127.0,133.07,126.82,132.09,253140.72413000
586,2019-12-21,128.19,128.4,126.5,126.99,135196.11641000
587,2019-12-20,128.1,129.39,125.84,128.19,213897.46730000
588,2019-12-19,132.8,134.0,125.69,128.1,420674.81720000
589,2019-12-18,121.88,134.87,116.26,132.78,884960.91334000
590,2019-12-17,132.72,132.98,119.11,121.88,563257.36001000
591,2019-12-16,142.46,142.72,127.93,132.73,471018.85942000
592,2019-12-15,141.79,144.12,139.92,142.46,151189.65877000
593,2019-12-14,144.8,145.07,141.18,141.79,126232.59201000
594,2019-12-13,144.87,146.0,142.8,144.8,160695.18556000
595,2019-12-12,143.41,145.85,139.24,144.87,261615.30437000
596,2019-12-11,145.53,146.34,142.12,143.39,157843.10484000
597,2019-12-10,147.4,148.57,143.81,145.56,203215.84937000
598,2019-12-09,150.44,151.19,146.56,147.38,243775.99249000
599,2019-12-08,147.16,151.62,146.11,150.44,205301.60260000
600,2019-12-07,148.46,149.49,146.85,147.14,140471.68588000
601,2019-12-06,148.11,149.77,145.74,148.45,220674.68581000
602,2019-12-05,145.45,149.02,143.64,148.1,299073.53972000
603,2019-12-04,147.19,151.98,143.15,145.38,434430.62379000
604,2019-12-03,148.66,149.93,145.77,147.17,196329.22503000
605,2019-12-02,150.72,151.42,146.71,148.65,233839.09730000
606,2019-12-01,151.43,152.49,145.79,150.73,344178.14088000
607,2019-11-30,154.54,155.25,149.7,151.37,226863.41299000
608,2019-11-29,150.69,157.6,150.23,154.57,328712.25558000
609,2019-11-28,152.61,154.63,149.09,150.72,317714.56326000
610,2019-11-27,147.47,155.54,140.84,152.62,564796.42840000
611,2019-11-26,145.81,149.97,143.37,147.47,354023.04298000
612,2019-11-25,139.99,151.5,131.45,145.69,749675.41303000
613,2019-11-24,151.84,152.86,138.62,139.96,352319.21558000
614,2019-11-23,149.55,154.33,146.11,151.84,369721.09960000
615,2019-11-22,161.02,162.79,138.0,149.56,977977.23794000
616,2019-11-21,174.75,175.85,157.26,161.01,473895.92992000
617,2019-11-20,175.93,177.41,173.5,174.72,216315.93309000
618,2019-11-19,178.2,178.52,172.65,175.94,275886.64110000
619,2019-11-18,183.82,184.06,175.01,178.2,293551.23632000
620,2019-11-17,182.37,186.09,180.0,183.82,198892.43720000
621,2019-11-16,179.99,183.46,179.3,182.37,172801.52576000
622,2019-11-15,184.93,186.7,177.67,180.0,407466.78964000
623,2019-11-14,188.07,188.72,183.34,184.92,245505.29971000
624,2019-11-13,187.09,189.66,185.3,188.11,197273.84001000
625,2019-11-12,184.98,187.65,182.41,187.09,256782.63119000
626,2019-11-11,188.96,190.19,184.06,184.98,255579.93429000
627,2019-11-10,184.86,191.58,183.3,188.96,274940.53448000
628,2019-11-09,183.71,185.79,182.63,184.89,192073.38044000
629,2019-11-08,186.67,188.26,181.41,183.74,365029.75027000
630,2019-11-07,191.16,192.27,184.59,186.68,309882.08206000
631,2019-11-06,188.65,195.09,187.72,191.16,343219.92240000
632,2019-11-05,185.71,192.51,182.22,188.68,389668.64720000
633,2019-11-04,181.53,188.64,180.36,185.71,321175.29134000
634,2019-11-03,182.9,184.7,178.95,181.54,232621.52147000
635,2019-11-02,182.86,186.0,181.53,182.91,179864.39739000
636,2019-11-01,182.19,184.5,177.02,182.85,331519.76963000
637,2019-10-31,183.14,185.27,177.66,182.18,410969.86104000
638,2019-10-30,190.45,191.71,179.28,183.13,537770.43056000
639,2019-10-29,181.67,192.74,181.26,190.46,529964.50540000
640,2019-10-28,183.84,189.48,180.35,181.72,582179.44545000
641,2019-10-27,179.42,188.7,176.22,183.75,724423.40525000
642,2019-10-26,181.53,197.74,173.8,179.49,1211737.43684000
643,2019-10-25,160.39,187.78,160.25,181.5,904832.86059000
644,2019-10-24,162.35,163.72,158.72,160.38,387310.83766000
645,2019-10-23,171.19,171.49,153.45,162.35,746955.09806000
646,2019-10-22,174.0,175.04,170.3,171.2,255429.41624000
647,2019-10-21,175.18,177.9,171.59,173.98,270608.51385000
648,2019-10-20,171.84,176.88,169.21,175.22,299141.07152000
649,2019-10-19,172.78,174.98,169.44,171.79,296918.73026000
650,2019-10-18,177.17,177.44,168.66,172.74,319602.48508000
651,2019-10-17,174.52,178.96,172.61,177.16,298795.81980000
652,2019-10-16,180.52,181.44,171.81,174.47,347764.93459000
653,2019-10-15,186.7,188.37,175.96,180.49,405466.38109000
654,2019-10-14,180.98,187.54,180.43,186.72,279732.84612000
655,2019-10-13,179.65,184.95,178.52,180.99,247589.23231000
656,2019-10-12,180.65,184.64,177.59,179.68,290415.22038000
657,2019-10-11,191.18,196.65,179.41,180.72,621693.63125000
658,2019-10-10,192.61,194.2,186.88,191.14,436588.58452000
659,2019-10-09,180.61,195.53,178.96,192.62,562506.82189000
660,2019-10-08,179.88,184.87,177.0,180.6,400832.37828000
661,2019-10-07,170.08,182.32,168.68,179.85,496523.48038000
662,2019-10-06,176.23,177.04,167.68,170.1,314932.39629000
663,2019-10-05,175.55,176.71,172.02,176.25,278488.61771000
664,2019-10-04,174.71,178.98,170.74,175.55,333897.63876000
665,2019-10-03,180.24,180.72,169.55,174.69,354756.78478000
666,2019-10-02,175.65,181.29,173.65,180.24,348268.11620000
667,2019-10-01,180.89,185.53,173.19,175.66,609819.60828000
668,2019-09-30,169.26,181.24,165.01,180.85,580295.39970000
669,2019-09-29,173.5,174.5,164.12,169.24,410855.12176000
670,2019-09-28,173.83,175.49,168.0,173.49,521775.46593000
671,2019-09-27,165.92,176.72,161.03,173.79,634932.96707000
672,2019-09-26,169.96,171.01,152.11,165.92,779942.17148000
673,2019-09-25,165.72,174.85,161.88,169.96,879001.46213000
674,2019-09-24,201.25,202.98,150.03,165.81,1478218.82714000
675,2019-09-23,211.2,211.68,198.65,201.29,392437.07084000
676,2019-09-22,215.04,215.61,206.1,211.2,445388.94787000
677,2019-09-21,218.01,221.5,213.2,215.05,417891.52420000
678,2019-09-20,220.26,221.54,212.05,218.03,437804.12669000
679,2019-09-19,210.27,223.94,202.3,220.24,844358.82155000
680,2019-09-18,207.85,217.27,207.66,210.21,539028.51013000
681,2019-09-17,197.23,215.13,195.74,207.84,715863.22620000
682,2019-09-16,189.05,199.44,188.3,197.22,551006.81686000
683,2019-09-15,188.14,190.45,185.76,189.03,288928.60827000
684,2019-09-14,180.96,188.79,179.75,188.13,279371.83423000
685,2019-09-13,180.71,181.38,177.54,180.95,264422.54059000
686,2019-09-12,178.3,182.38,176.62,180.72,203543.13663000
687,2019-09-11,179.87,182.8,173.0,178.28,278555.46708000
688,2019-09-10,180.52,184.36,177.0,179.81,238387.50999000
689,2019-09-09,181.18,185.38,176.01,180.54,273729.94868000
690,2019-09-08,177.58,184.18,176.13,181.19,290083.47501000
691,2019-09-07,169.11,180.8,168.3,177.62,253831.23169000
692,2019-09-06,173.74,177.87,165.0,169.08,315822.37984000
693,2019-09-05,174.7,176.19,168.1,173.75,232753.83596000
694,2019-09-04,178.79,180.14,173.0,174.72,286226.25171000
695,2019-09-03,178.0,183.0,174.09,178.75,327857.85447000
696,2019-09-02,170.73,181.0,170.02,178.05,294627.31247000
697,2019-09-01,171.52,173.42,167.61,170.74,191140.52368000
698,2019-08-31,168.48,174.98,165.63,171.57,194999.19583000
699,2019-08-30,169.03,170.77,165.55,168.5,238616.68868000
700,2019-08-29,173.03,173.5,163.61,169.01,295241.21600000
701,2019-08-28,187.3,188.25,166.48,173.03,334480.61761000
702,2019-08-27,188.61,189.49,184.75,187.24,157898.56300000
703,2019-08-26,186.54,193.7,186.0,188.67,254397.79472000
704,2019-08-25,190.6,192.4,182.8,186.54,169862.91522000
705,2019-08-24,194.02,194.09,185.63,190.6,167806.34294000
706,2019-08-23,190.36,196.19,188.16,194.02,192548.51552000
707,2019-08-22,187.45,195.14,182.8,190.35,245575.98772000
708,2019-08-21,196.55,197.2,179.53,187.45,284973.64194000
709,2019-08-20,202.24,202.75,194.45,196.6,189297.75494000
710,2019-08-19,194.32,203.59,192.7,202.28,239541.59780000
711,2019-08-18,185.67,197.91,183.35,194.33,175363.50620000
712,2019-08-17,184.83,187.0,181.83,185.59,138799.61508000
713,2019-08-16,187.98,188.39,178.04,184.88,282177.01584000
714,2019-08-15,187.08,189.95,181.23,188.03,237953.09426000
715,2019-08-14,209.31,209.9,183.49,187.1,325228.98931000
716,2019-08-13,211.58,214.3,204.0,209.3,166922.48201000
717,2019-08-12,216.41,216.81,209.75,211.41,122760.94619000
718,2019-08-11,206.48,216.94,206.14,216.42,188474.09048000
719,2019-08-10,210.52,215.0,202.6,206.48,252614.02389000
720,2019-08-09,221.38,221.79,207.3,210.53,232062.12757000
721,2019-08-08,226.11,228.5,215.51,221.39,236886.35423000
722,2019-08-07,226.31,231.25,220.95,226.1,279104.70370000
723,2019-08-06,233.53,239.15,223.03,226.28,341279.08159000
724,2019-08-05,221.79,236.25,221.79,233.54,307956.27211000
725,2019-08-04,222.14,223.34,216.9,221.79,135622.02580000
726,2019-08-03,217.69,224.51,216.62,222.14,181591.95296000
727,2019-08-02,216.8,222.18,214.31,217.61,206867.03039000
728,2019-08-01,218.42,219.39,210.54,216.84,186806.18844000
729,2019-07-31,209.57,218.79,209.2,218.42,207213.55658000
730,2019-07-30,210.84,214.36,204.4,209.58,222683.79393000
731,2019-07-29,211.58,215.83,206.59,210.89,226941.28000000
732,2019-07-28,207.3,213.52,198.24,211.62,218801.16693000
733,2019-07-27,218.81,223.3,203.0,207.3,301209.41113000
734,2019-07-26,219.14,220.0,212.71,218.81,197781.98653000
735,2019-07-25,216.31,225.12,215.23,219.14,280370.29627000
736,2019-07-24,212.55,218.28,202.0,216.31,331162.64840000
737,2019-07-23,217.59,219.55,208.36,212.48,317876.48242000
738,2019-07-22,225.49,228.34,212.25,217.51,271310.40446000
739,2019-07-21,228.25,229.66,216.99,225.38,270046.15190000
740,2019-07-20,220.84,235.09,219.78,228.2,325393.97225000
741,2019-07-19,225.75,226.23,212.52,220.73,371622.21865000
742,2019-07-18,210.8,229.65,205.71,225.73,609081.49094000
743,2019-07-17,198.94,219.86,191.84,210.81,694854.10132000
744,2019-07-16,228.2,234.5,192.25,198.88,715604.83198000
745,2019-07-15,225.83,235.58,203.08,228.2,715991.20688000
746,2019-07-14,268.8,269.74,222.81,225.85,540052.58421000
747,2019-07-13,274.53,275.04,262.2,268.79,205959.26849000
748,2019-07-12,268.67,278.99,266.21,274.62,266734.54213000
749,2019-07-11,289.23,289.23,262.12,268.63,501592.75211000
750,2019-07-10,307.46,314.18,281.04,289.23,457080.94063000
751,2019-07-09,311.96,318.19,302.69,307.46,309447.34927000
752,2019-07-08,304.72,313.74,300.78,311.97,289607.34177000
753,2019-07-07,288.29,309.69,284.25,304.72,246111.36595000
754,2019-07-06,287.32,296.71,285.28,288.29,196064.64705000
755,2019-07-05,282.86,294.89,280.78,287.47,261139.28341000
756,2019-07-04,301.11,302.74,280.53,282.73,270791.36878000
757,2019-07-03,291.47,302.89,285.0,301.14,370521.96637000
758,2019-07-02,295.03,297.57,272.65,291.48,493772.96579000
759,2019-07-01,292.89,303.49,280.13,295.07,489769.27421000
760,2019-06-30,317.64,323.5,290.12,292.7,489028.56835000
761,2019-06-29,310.95,324.74,295.18,317.62,425555.16264000
762,2019-06-28,298.35,313.58,295.22,311.05,529174.47722000
763,2019-06-27,339.53,347.0,280.01,298.35,1016826.44900000
764,2019-06-26,318.29,366.8,315.57,339.39,1008551.28721000
765,2019-06-25,311.65,318.99,307.0,318.26,345559.65047000
766,2019-06-24,308.42,314.41,298.0,311.64,352791.26964000
767,2019-06-23,310.7,321.7,305.58,308.52,418812.02747000
768,2019-06-22,294.25,314.39,289.69,310.79,726254.67061000
769,2019-06-21,271.27,295.94,271.22,294.35,519818.06907000
770,2019-06-20,268.16,273.63,265.71,271.22,200717.77370000
771,2019-06-19,264.68,270.0,263.59,268.14,208375.68381000
772,2019-06-18,273.14,273.58,261.45,264.66,319941.55156000
773,2019-06-17,267.73,276.0,266.81,273.16,339277.66707000
774,2019-06-16,267.78,277.06,263.31,267.73,458176.54236000
775,2019-06-15,262.48,272.27,260.61,267.82,286594.98029000
776,2019-06-14,254.67,264.26,251.75,262.47,327383.28236000
777,2019-06-13,261.13,262.98,253.69,254.67,291757.21635000
778,2019-06-12,244.36,261.87,242.2,261.15,336499.30160000
779,2019-06-11,246.61,247.8,236.49,244.29,237508.42798000
780,2019-06-10,231.02,247.45,227.03,246.51,314662.52637000
781,2019-06-09,243.33,244.53,226.56,230.98,316931.85638000
782,2019-06-08,248.78,250.53,240.37,243.25,188448.27748000
783,2019-06-07,248.77,253.28,243.46,248.77,353378.65680000
784,2019-06-06,245.62,250.66,235.01,248.76,297579.14734000
785,2019-06-05,241.46,250.41,237.37,245.63,335953.37927000
786,2019-06-04,250.02,251.67,234.39,241.39,633822.71246000
787,2019-06-03,268.87,270.0,248.0,249.91,397360.65275000
788,2019-06-02,264.33,273.2,263.2,268.88,301536.15062000
789,2019-06-01,267.9,275.5,260.68,264.33,455676.98613000
790,2019-05-31,254.59,268.72,245.21,267.9,602153.87244000
791,2019-05-30,268.92,288.62,240.14,254.56,1066279.49387000
792,2019-05-29,271.08,274.04,260.05,268.83,383412.45769000
793,2019-05-28,270.7,275.95,264.45,271.03,409443.69364000
794,2019-05-27,264.35,279.59,260.0,270.53,635463.50204000
795,2019-05-26,250.17,269.4,245.11,264.45,450090.22324000
796,2019-05-25,248.84,257.33,247.22,250.22,332544.38731000
797,2019-05-24,244.63,254.35,241.54,248.87,447066.92596000
798,2019-05-23,243.68,247.34,231.1,244.56,600193.89368000
799,2019-05-22,253.35,260.18,239.63,243.64,592848.95605000
800,2019-05-21,250.48,262.0,246.06,253.43,580249.69753000
801,2019-05-20,259.37,259.49,238.0,250.37,666889.82241000
802,2019-05-19,233.57,264.0,231.77,259.51,823859.06342000
803,2019-05-18,244.31,248.0,230.62,233.6,673218.09982000
804,2019-05-17,264.35,268.74,223.43,244.3,1529892.56898000
805,2019-05-16,248.06,279.76,241.76,264.25,1733360.89360000
806,2019-05-15,216.4,250.27,216.21,248.1,574697.29927000
807,2019-05-14,195.83,219.81,194.19,216.4,864211.00603000
808,2019-05-13,188.07,206.87,185.32,195.84,669265.46524000
809,2019-05-12,190.2,204.32,181.0,188.11,823372.28148000
810,2019-05-11,172.92,205.23,172.92,190.2,885292.38389000
811,2019-05-10,170.96,176.7,168.46,172.91,425543.74021000
812,2019-05-09,170.88,173.88,166.57,170.9,284663.99456000
813,2019-05-08,169.07,173.17,164.8,170.85,296410.76103000
814,2019-05-07,172.98,182.76,167.89,169.18,732496.87861000
815,2019-05-06,163.05,178.05,157.55,173.0,506528.14278000
816,2019-05-05,163.71,165.36,159.18,163.05,176029.10445000
817,2019-05-04,168.1,171.3,159.76,163.7,312928.58349000
818,2019-05-03,161.82,170.86,160.99,168.06,416357.52123000
819,2019-05-02,160.2,163.48,158.5,161.81,289519.02025000
820,2019-05-01,161.85,163.88,158.36,160.19,192517.62763000
821,2019-04-30,155.14,162.89,155.11,161.83,305056.24653000
822,2019-04-29,157.86,159.05,152.0,155.11,243591.94898000
823,2019-04-28,159.32,160.24,156.92,157.85,152976.30181000
824,2019-04-27,157.93,166.24,156.35,159.31,215918.63842000
825,2019-04-26,154.7,162.56,151.4,157.95,500355.86283000
826,2019-04-25,164.78,165.49,150.35,154.72,422657.03239000
827,2019-04-24,169.15,169.87,159.26,164.78,426497.04153000
828,2019-04-23,170.52,175.83,167.78,169.16,363523.34531000
829,2019-04-22,168.59,172.3,167.0,170.52,269868.39876000
830,2019-04-21,172.89,173.48,164.82,168.59,283450.43943000
831,2019-04-20,172.66,176.97,169.87,172.88,253596.48407000
832,2019-04-19,173.34,173.55,168.59,172.64,320541.72166000
833,2019-04-18,165.75,175.2,165.04,173.33,396118.94407000
834,2019-04-17,165.41,167.28,163.78,165.75,227841.54981000
835,2019-04-16,159.91,166.73,159.41,165.37,240370.50441000
836,2019-04-15,167.21,168.81,155.7,159.95,351548.90790000
837,2019-04-14,162.99,168.11,161.2,167.23,186977.66211000
